age,area_percentage,has_superstructure_mud_mortar_stone,has_superstructure_cement_mortar_brick,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,geo_level_1_id_17,geo_level_1_id_26,foundation_type_i,foundation_type_r,foundation_type_w,roof_type_x,ground_floor_type_v,other_floor_type_j,other_floor_type_s
20,4,1,0,0,0,0,0,0,1,0,0,0,0,0
10,20,0,0,0,1,0,0,1,0,0,1,1,0,1
0,6,1,0,0,0,0,1,0,1,0,0,0,0,0
0,8,1,0,0,0,0,0,0,0,1,0,0,0,0
5,10,0,1,0,0,0,0,0,0,0,0,1,0,0
0,17,0,1,0,1,0,0,1,0,0,1,1,1,0
30,15,1,0,0,0,0,0,0,1,0,0,1,0,0
5,11,0,0,1,0,0,0,1,0,0,1,1,0,1
20,19,0,0,1,1,0,0,1,0,0,1,1,0,1
5,13,0,1,0,0,0,0,0,0,0,1,1,1,0
0,6,1,0,0,0,0,0,0,1,0,0,0,0,0
0,5,1,0,0,0,0,1,0,1,0,0,0,1,0
5,6,0,0,0,0,0,0,0,0,1,0,0,0,0
5,4,1,0,0,0,0,0,0,1,0,0,0,1,0
10,13,0,1,0,0,0,0,0,0,0,1,1,0,1
25,3,1,0,0,0,0,0,0,1,0,0,0,1,0
0,6,0,1,1,0,0,1,1,0,0,0,1,0,0
5,5,1,0,0,0,0,0,0,1,0,0,0,0,0
10,7,0,0,1,0,0,0,0,0,0,1,1,1,0
0,9,1,0,0,0,0,0,0,1,0,0,0,0,0
10,8,0,0,0,0,0,0,0,0,0,0,0,0,0
20,10,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
35,6,1,0,0,0,0,0,0,1,0,0,0,0,0
5,8,1,0,0,0,0,1,0,1,0,0,0,1,0
10,13,0,1,1,0,0,1,1,0,0,1,1,1,0
0,7,0,0,0,0,0,0,0,1,0,0,0,1,0
5,5,0,0,0,0,0,0,0,0,0,0,0,1,0
40,2,0,0,0,0,0,1,0,0,1,0,0,1,0
0,8,0,0,1,0,0,0,0,1,0,0,0,1,0
0,51,0,0,0,1,0,0,1,0,0,1,1,0,1
10,6,0,0,0,0,0,1,0,0,1,0,0,0,0
45,6,1,0,0,0,0,0,0,1,0,0,0,0,0
0,4,0,1,0,0,0,1,0,0,0,0,1,1,0
20,15,0,0,0,0,0,0,0,1,0,1,1,0,1
95,9,0,0,0,0,0,0,0,1,0,0,0,1,0
10,7,0,1,0,0,0,1,0,1,0,0,1,0,0
0,6,0,1,0,0,0,0,0,1,0,1,1,1,0
0,11,1,0,0,0,0,1,0,1,0,0,0,1,0
0,13,0,0,1,0,0,0,1,0,0,1,1,0,1
5,9,0,0,0,1,0,0,1,0,0,1,1,0,1
0,4,1,0,0,0,0,0,0,1,0,0,0,0,0
25,6,1,0,0,0,0,0,0,1,0,0,0,0,0
10,11,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5,0,0,0,0,0,0,0,0,1,0,0,0,0
5,7,0,0,1,0,0,0,1,0,0,1,1,0,1
0,8,0,0,0,1,0,0,1,0,0,1,1,0,1
5,6,0,0,0,0,0,1,0,0,1,0,0,0,0
20,11,0,0,0,0,0,0,0,0,1,0,0,0,0
15,16,0,1,0,0,0,1,0,0,0,1,1,1,0
0,6,0,1,0,0,0,1,0,1,0,0,1,1,0
0,11,0,1,0,1,0,0,1,0,0,1,1,1,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
10,4,0,0,0,0,0,0,0,0,1,0,1,0,0
0,5,0,0,0,0,0,1,0,0,1,0,0,1,0
5,8,1,0,0,0,0,1,0,0,0,0,0,0,0
15,9,0,0,0,0,0,0,0,0,1,0,0,0,0
0,23,0,0,1,0,0,1,1,0,0,1,1,0,1
15,14,0,1,1,0,0,0,1,0,0,1,1,0,1
0,13,0,1,0,0,1,0,1,0,0,1,1,0,1
0,3,1,0,0,0,0,0,0,1,0,0,0,0,0
10,7,1,0,0,0,0,1,0,1,0,0,0,0,0
20,11,0,0,1,0,0,0,1,0,0,1,1,0,1
0,12,1,0,0,0,0,0,0,1,0,0,0,1,0
0,2,0,1,0,0,0,1,0,1,0,0,1,1,0
10,12,0,0,0,1,0,0,0,0,0,1,1,0,1
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
10,5,0,0,0,0,0,1,0,1,0,0,0,0,0
5,19,0,1,1,0,0,0,1,0,0,1,0,0,1
0,8,0,0,1,0,0,1,1,0,0,1,1,0,1
5,6,0,0,0,0,0,0,0,0,1,0,0,1,0
15,11,1,0,0,0,0,0,0,1,0,0,0,0,0
10,14,0,1,0,0,0,0,0,0,0,0,1,0,0
15,7,1,0,0,0,0,1,0,1,0,0,0,1,0
15,12,0,1,0,1,0,0,1,0,0,1,1,0,1
30,4,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,0,1,0,0,0,0,0,0,0,0,1,0,0
15,9,0,0,0,0,0,0,0,0,1,0,0,0,0
0,7,1,0,0,0,0,0,0,1,0,0,0,1,0
5,14,0,1,1,0,0,0,1,0,0,1,1,0,1
5,15,0,1,1,0,0,0,1,0,0,0,1,0,1
0,14,0,0,1,0,0,0,1,0,0,1,1,1,0
5,6,0,0,0,0,0,0,0,0,1,0,0,1,0
10,10,1,0,0,0,0,0,0,1,0,0,0,0,0
5,2,0,0,0,0,0,1,0,0,1,0,0,1,0
15,6,1,0,0,0,0,0,0,1,0,0,0,0,0
10,11,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10,0,1,0,0,0,1,1,0,0,1,1,1,0
20,12,0,1,0,0,0,1,0,0,0,1,1,0,1
5,15,0,1,0,0,0,1,0,1,0,0,1,1,0
0,8,0,0,0,0,0,0,0,0,1,0,0,0,0
30,6,1,0,0,0,0,0,0,1,0,0,0,0,0
5,10,0,1,0,0,0,0,0,1,0,0,1,1,0
10,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,11,0,0,1,0,0,0,1,0,0,1,1,0,1
10,6,0,0,0,0,0,0,0,1,0,0,0,0,0
5,8,1,0,0,0,0,0,0,1,0,0,0,0,0
0,5,1,0,0,0,0,0,0,1,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,1,0,0,1,0
5,21,0,1,0,0,0,0,0,0,0,1,1,1,0
35,9,1,0,0,0,0,0,0,0,0,0,0,0,0
10,7,0,1,0,0,0,0,1,0,0,1,1,0,1
30,5,1,0,0,0,0,0,0,1,0,0,0,0,0
10,27,0,0,0,0,0,0,0,0,1,0,0,1,0
95,6,0,0,0,0,0,1,0,1,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,1,0,0,1,0
10,7,1,0,0,0,0,0,0,1,0,0,0,0,0
30,9,1,0,0,0,0,0,0,1,0,0,0,0,0
5,27,1,0,0,0,0,0,0,1,0,0,0,0,0
15,10,1,0,0,0,0,0,0,1,0,0,1,0,0
5,5,1,0,0,0,0,0,0,1,0,0,0,1,0
5,16,0,0,0,1,0,0,1,0,0,1,1,0,1
5,6,0,0,0,0,0,1,0,0,1,0,0,1,0
0,9,0,1,0,0,0,1,0,0,0,0,1,1,0
10,11,0,1,0,0,0,0,1,0,0,1,1,0,1
10,6,0,0,0,1,0,0,1,0,0,1,1,0,1
20,2,1,0,0,0,0,0,0,1,0,0,0,0,0
0,19,0,0,0,1,1,0,1,0,0,1,1,1,0
0,10,0,1,0,0,0,1,0,0,0,0,1,1,0
0,10,0,1,0,0,0,1,0,0,1,0,1,0,0
0,22,0,0,0,1,0,0,1,0,0,1,1,1,0
5,13,0,1,1,0,0,0,1,0,0,1,0,1,0
25,8,1,0,0,0,0,0,0,1,0,0,0,0,0
10,12,0,1,0,0,0,0,1,0,0,1,1,1,0
5,4,1,0,0,0,0,1,0,1,0,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,0,0,1,0
20,7,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6,0,1,0,0,0,0,0,1,0,0,0,1,0
995,12,1,0,0,0,0,0,0,1,0,0,1,1,0
10,18,0,1,1,0,0,0,1,0,0,1,1,0,1
5,4,0,1,0,0,0,1,0,0,0,0,0,1,0
5,3,1,0,0,0,0,1,0,1,0,0,0,0,0
5,17,0,1,0,1,0,1,1,0,0,1,1,1,0
5,10,1,0,0,0,0,0,0,1,0,0,0,1,0
10,7,1,0,0,0,0,1,0,1,0,0,0,0,0
10,2,0,0,0,0,0,1,0,0,1,0,0,0,0
5,6,1,0,0,0,0,0,0,1,0,0,0,1,0
10,13,0,1,0,1,0,0,1,0,0,1,1,0,1
0,11,0,1,0,0,0,1,0,0,0,0,1,1,0
5,6,0,0,0,0,0,1,0,0,1,0,0,1,0
20,10,0,0,0,0,0,0,0,0,1,0,0,0,0
0,11,0,0,0,1,1,0,1,0,0,1,1,1,0
995,7,1,0,1,0,0,0,0,1,0,0,0,0,0
5,15,0,0,0,1,0,0,1,0,0,1,1,0,1
15,11,1,0,0,0,0,0,0,1,0,0,0,0,0
10,3,1,0,0,0,0,0,0,1,0,0,0,0,0
15,9,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8,0,1,0,0,0,0,0,0,0,1,1,0,1
25,24,0,1,0,0,0,1,0,1,0,0,1,0,1
5,29,0,1,0,0,0,0,1,0,0,1,1,0,1
15,3,1,0,0,0,0,0,0,1,0,0,0,1,0
5,4,0,0,0,0,0,1,0,1,0,0,0,0,0
0,17,0,1,1,0,0,0,1,0,0,1,1,0,1
0,10,0,0,0,1,0,0,1,0,0,1,1,0,1
5,15,0,0,1,0,0,0,1,0,0,0,1,0,1
5,10,0,0,1,0,0,0,1,0,0,1,1,0,1
5,24,0,0,0,1,0,1,1,0,0,1,1,0,1
15,16,0,0,1,0,0,0,1,0,0,1,1,0,1
25,15,0,0,0,0,0,1,0,1,0,1,1,1,0
10,6,1,0,0,0,0,0,0,1,0,0,0,1,0
0,6,0,0,0,0,0,0,0,0,1,0,1,0,0
10,12,0,1,0,0,0,1,0,0,0,0,1,1,0
15,3,1,0,0,0,0,0,0,1,0,0,0,1,0
0,21,0,0,1,0,1,0,1,0,0,1,1,1,0
60,5,1,0,0,0,0,0,0,1,0,0,0,0,0
10,4,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6,0,1,0,0,0,1,0,1,0,0,0,0,0
5,17,0,0,1,0,0,0,1,0,0,1,1,0,1
20,3,1,0,0,0,0,1,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
10,10,0,1,0,0,0,1,0,1,0,0,1,1,0
10,7,1,0,0,0,0,1,0,1,0,0,0,0,0
0,22,1,0,0,0,0,0,0,0,0,0,0,0,0
5,19,0,1,1,0,0,0,1,0,0,1,0,1,0
15,12,0,1,0,0,0,0,0,0,0,1,1,0,1
15,10,1,0,0,0,0,1,0,1,0,0,0,0,0
5,15,0,0,1,0,0,0,1,0,0,1,1,0,1
5,9,1,0,0,0,0,0,0,1,0,0,0,0,0
20,7,1,0,0,0,0,1,0,1,0,0,0,0,0
0,15,0,1,0,0,0,1,0,0,0,0,1,1,0
15,13,0,0,1,1,0,0,1,0,0,1,1,0,1
20,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,5,1,0,0,0,0,0,0,1,0,0,0,0,0
10,8,0,0,0,0,0,1,0,1,0,0,0,1,0
10,6,0,1,0,0,0,0,0,1,0,0,1,1,0
25,11,1,1,0,0,0,0,0,1,0,0,0,0,0
35,6,0,0,0,0,0,0,0,1,0,0,0,0,0
5,9,0,1,0,0,0,0,0,0,0,0,1,1,0
60,10,1,0,0,0,0,0,0,1,0,0,0,0,0
10,12,0,1,0,0,0,0,0,0,0,1,1,1,0
0,12,0,1,0,0,0,0,0,0,0,1,1,1,0
25,11,1,0,0,0,0,1,0,1,0,0,0,0,0
10,8,0,0,0,0,0,0,0,0,1,0,0,1,0
0,8,0,1,0,0,0,0,0,1,0,0,0,1,0
15,9,1,0,0,0,0,0,0,1,0,0,0,0,0
0,4,0,1,0,0,0,1,0,1,0,0,1,1,0
0,5,0,1,0,0,0,1,0,0,0,0,0,1,0
40,8,0,1,0,0,0,1,0,0,0,1,1,0,1
20,2,1,0,0,0,0,0,0,1,0,0,0,1,0
15,16,0,0,0,0,0,0,0,1,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,1,0,0,0,0
0,6,1,0,0,0,0,1,0,1,0,0,0,0,0
5,17,0,0,1,0,0,1,1,0,0,0,1,0,1
10,7,1,0,0,0,0,0,0,1,0,0,0,1,0
0,4,1,0,0,0,0,0,0,1,0,0,0,0,0
5,11,0,0,1,0,0,1,1,0,0,1,1,1,0
0,10,0,0,1,0,0,0,1,0,0,1,1,0,1
10,5,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,31,0,0,0,1,0,1,1,0,0,1,1,0,1
10,14,0,1,1,0,0,0,1,0,0,1,1,0,1
10,11,0,1,1,0,0,0,1,0,0,1,1,0,1
0,9,0,0,0,1,0,0,1,0,0,1,1,0,1
5,13,0,1,1,0,0,0,1,0,0,1,1,0,1
5,15,0,0,0,1,0,0,1,0,0,1,1,0,1
5,6,0,1,0,0,0,0,0,0,0,0,0,1,0
0,4,0,0,0,0,0,1,0,0,1,0,0,1,0
25,19,0,1,0,0,0,1,0,0,0,1,1,0,1
0,7,0,1,0,0,0,0,0,0,1,0,1,1,0
0,13,0,1,0,0,0,1,1,0,0,0,1,0,1
15,7,0,1,0,0,0,1,0,0,0,0,0,1,0
30,9,1,0,0,0,0,1,0,1,0,0,0,0,0
20,5,1,0,0,0,0,0,0,1,0,0,0,1,0
10,10,1,0,0,0,0,0,0,1,0,0,0,0,0
5,7,0,1,1,0,0,0,1,0,0,1,1,0,1
40,6,1,0,0,0,0,0,0,1,0,0,0,0,0
5,3,1,0,0,0,0,0,0,1,0,0,0,1,0
40,11,0,0,1,0,0,0,1,0,0,1,1,0,1
10,8,0,0,0,0,0,1,0,0,1,0,0,1,0
0,8,1,0,0,0,0,1,0,1,0,0,0,0,0
5,10,0,1,1,0,0,0,1,0,0,1,1,1,0
0,12,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,0,1,0,0,0,1,0,1,0,0,1,1,0
0,14,0,1,0,1,0,0,1,0,0,1,1,0,1
0,6,0,1,0,0,0,1,0,1,0,0,1,1,0
15,14,0,0,1,0,0,0,1,0,0,1,1,0,1
25,9,1,0,0,0,0,0,0,1,0,0,0,0,0
5,17,0,0,1,0,0,0,0,0,0,1,1,0,1
5,25,0,0,1,0,0,0,1,0,0,1,1,0,1
20,5,1,0,0,0,0,0,0,1,0,0,0,0,0
15,9,1,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7,1,0,0,0,0,0,0,1,0,0,0,0,0
5,13,0,0,0,1,0,0,1,0,0,1,1,0,1
10,20,0,0,0,1,0,0,1,0,0,1,1,0,1
0,3,0,0,1,0,0,1,1,0,0,0,1,0,1
5,6,0,1,0,0,0,0,1,0,0,0,1,1,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
5,20,0,0,1,0,0,0,1,0,0,1,1,0,1
995,6,1,0,0,0,0,0,0,1,0,0,0,0,0
20,5,1,0,0,0,0,0,0,1,0,0,0,0,0
0,14,0,0,0,0,0,0,0,1,0,0,0,1,0
5,7,0,1,0,0,0,1,0,0,0,0,1,1,0
0,5,0,0,0,0,0,1,0,1,0,0,0,0,0
0,8,0,1,0,1,0,1,1,0,0,1,1,0,1
30,7,1,0,0,0,0,1,0,1,0,0,0,0,0
0,24,0,0,1,0,0,0,1,0,0,1,1,0,1
0,5,0,0,1,0,0,0,1,0,0,1,1,0,1
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6,0,0,0,0,0,1,0,0,1,0,0,1,0
10,19,0,0,1,1,0,0,1,0,0,1,1,0,1
0,6,1,0,0,0,0,1,0,1,0,0,0,0,0
0,11,0,1,0,1,0,0,1,0,0,0,0,0,1
0,6,0,0,0,0,0,0,0,1,0,0,0,1,0
5,7,0,1,1,0,0,1,0,0,0,0,1,1,0
20,10,0,0,0,0,0,0,0,0,1,0,0,0,0
30,7,1,0,0,0,0,0,0,1,0,0,0,0,0
5,17,0,1,1,0,0,0,0,1,0,0,0,0,1
5,12,0,1,0,0,0,0,1,0,0,1,1,0,1
5,6,1,0,0,0,0,0,0,1,0,0,0,0,0
0,5,0,0,0,0,0,1,0,0,1,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,0,1,0,0,0,1,0,0,0,0,1,1,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
5,3,0,0,0,0,0,1,0,0,1,0,0,1,0
5,8,0,0,0,0,0,1,0,1,0,0,0,0,0
0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
0,15,0,0,1,0,0,1,1,0,0,1,1,1,0
20,7,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9,0,1,0,0,0,1,0,0,1,0,1,0,0
0,8,1,0,0,0,0,0,0,1,0,0,0,0,0
995,9,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6,0,1,0,0,0,1,0,1,0,0,1,1,0
5,2,0,0,0,0,0,1,0,1,0,0,0,1,0
0,19,0,0,0,0,0,1,0,1,0,1,1,0,1
5,16,0,1,0,0,0,1,0,0,0,1,1,0,1
55,10,1,0,0,0,0,0,0,1,0,0,0,1,0
5,3,1,0,0,0,0,0,0,1,0,0,0,1,0
10,6,1,0,0,0,0,0,0,1,0,0,0,1,0
40,6,1,0,0,0,0,0,0,1,0,0,0,0,0
15,11,0,0,0,1,0,0,1,0,0,1,1,0,1
15,34,0,0,0,1,0,1,1,0,0,1,1,0,1
5,11,1,0,0,0,0,0,0,1,0,0,0,0,0
35,8,1,0,0,0,0,0,0,1,0,0,0,0,0
10,13,1,0,0,0,0,0,0,1,0,0,0,1,0
15,12,0,0,1,0,0,0,1,0,0,1,1,0,1
20,10,1,0,0,0,0,0,0,1,0,0,0,0,0
5,8,0,0,0,0,0,0,0,0,1,0,0,1,0
5,8,1,0,0,0,0,0,0,0,1,0,0,0,0
5,8,0,1,0,0,0,0,1,0,0,0,1,0,1
0,3,0,0,0,0,0,0,0,0,1,0,0,1,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
5,6,1,0,0,0,0,0,0,1,0,0,1,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
60,6,1,0,0,0,0,0,0,1,0,0,0,0,0
10,20,0,0,0,1,0,0,1,0,0,1,1,0,1
5,6,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,1,0,0,0,0
25,14,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
5,10,0,1,0,0,0,1,0,1,0,0,0,1,0
5,6,1,0,0,0,0,0,0,1,0,0,0,1,0
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
10,20,0,1,0,0,0,1,0,1,0,1,1,0,1
0,16,0,0,0,1,0,1,1,0,0,1,1,1,0
0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
25,3,1,0,1,0,0,0,0,1,0,0,0,1,0
5,14,0,0,1,0,0,0,1,0,0,1,1,0,1
5,12,0,1,1,0,0,0,1,0,0,0,1,1,0
5,7,0,1,0,0,0,1,0,1,0,0,1,0,0
15,6,1,0,0,0,0,1,0,1,0,0,0,0,0
0,10,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,1,0,0,1,0,0,0,0
50,3,1,0,0,0,0,1,0,1,0,0,0,1,0
10,13,0,0,0,1,0,0,1,0,0,1,1,0,1
0,9,0,1,0,0,0,1,0,1,0,0,1,1,0
10,8,1,0,0,0,0,1,0,1,0,0,1,0,0
10,15,0,1,0,0,0,0,1,0,0,1,1,0,1
5,15,0,1,0,0,0,0,0,0,0,1,1,1,0
25,4,0,1,0,0,0,1,0,1,0,1,1,1,0
0,5,0,0,0,0,0,1,0,0,0,0,0,1,0
5,11,0,0,1,0,0,0,0,0,0,1,1,0,1
0,5,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9,0,1,0,1,0,0,1,0,0,1,1,0,1
0,7,0,1,0,0,0,1,0,0,1,0,1,0,0
0,8,0,1,0,0,0,1,0,1,0,0,0,1,0
0,2,0,0,0,0,0,0,0,1,0,0,0,1,0
0,4,1,0,0,0,0,0,0,1,0,0,0,1,0
0,9,0,1,0,0,0,0,0,0,0,0,0,0,0
20,3,0,0,0,1,0,0,1,0,0,1,1,0,1
10,15,0,0,1,0,0,0,1,0,0,1,1,0,1
15,7,0,0,1,0,0,0,1,0,0,1,1,0,1
0,29,0,0,1,0,0,0,1,0,0,1,1,1,0
60,8,1,0,0,0,0,0,0,1,0,0,0,0,0
0,12,1,0,0,0,0,1,0,0,0,0,0,0,0
0,10,0,0,0,0,0,1,0,0,1,0,0,1,0
0,7,0,1,0,0,0,0,0,0,0,1,1,0,1
40,6,1,0,0,0,0,0,0,1,0,0,0,0,0
5,4,0,1,0,0,0,0,0,0,0,0,1,1,0
15,16,0,1,1,0,0,0,1,0,0,1,1,0,1
5,7,0,0,1,0,0,0,1,0,0,1,1,0,1
15,9,1,0,0,0,0,0,0,1,0,0,0,0,0
10,5,1,0,0,0,0,0,0,1,0,0,0,0,0
0,13,0,1,0,1,0,0,1,0,0,1,1,0,1
0,12,0,1,0,1,0,0,1,0,0,1,1,0,1
0,5,1,0,0,0,0,0,0,1,0,0,0,1,0
10,20,0,1,0,0,0,0,1,0,0,1,1,0,1
35,13,0,0,0,0,0,0,0,1,0,0,0,0,0
0,9,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7,1,0,0,0,0,1,0,1,0,0,0,1,0
0,9,0,1,0,0,0,1,0,1,0,0,1,1,0
20,9,0,1,0,0,0,1,0,0,0,0,1,1,0
0,8,0,1,0,0,0,1,0,0,0,0,1,1,0
10,12,0,1,0,0,0,1,0,0,0,0,1,1,0
10,20,0,0,0,1,0,1,1,0,0,1,1,1,0
10,17,0,1,1,0,1,0,1,0,0,1,1,0,1
25,4,0,0,1,0,0,0,1,0,0,1,1,0,1
0,18,0,0,0,1,0,0,1,0,0,1,1,0,1
0,2,0,0,0,0,0,1,0,0,1,0,0,1,0
15,6,1,1,0,0,0,0,0,1,0,1,1,0,1
15,10,0,0,0,0,0,0,0,0,1,0,0,0,0
10,5,1,0,0,0,0,0,0,1,0,0,0,0,0
15,12,0,1,1,0,0,0,1,0,0,1,1,0,1
0,12,0,0,1,0,0,0,1,0,0,1,1,1,0
0,7,0,1,0,0,0,1,0,0,0,0,1,1,0
10,5,1,0,0,0,0,1,0,0,1,0,0,0,0
5,8,0,0,0,0,0,0,0,0,1,0,1,0,0
0,12,1,0,0,0,0,0,0,1,0,0,0,0,0
10,3,0,1,0,0,0,1,0,1,0,0,0,1,0
0,18,0,0,0,1,0,0,1,0,0,1,1,0,1
0,19,0,0,1,0,0,0,1,0,0,1,1,1,0
5,9,1,0,0,0,1,0,0,1,0,0,0,1,0
25,4,1,0,0,0,0,0,0,1,0,0,0,0,0
0,12,0,1,0,0,0,0,1,0,0,1,1,0,1
5,2,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10,0,1,0,0,1,0,1,0,0,1,1,1,0
15,7,0,0,1,0,0,0,1,0,0,1,1,0,1
20,4,1,0,0,0,0,0,0,1,0,0,0,0,0
5,4,0,0,0,0,0,1,0,1,0,0,0,1,0
15,9,1,0,0,0,0,0,0,1,0,0,0,1,0
10,7,0,0,0,0,0,0,0,0,1,0,0,0,0
5,20,0,1,0,0,0,1,0,0,0,1,1,1,0
0,8,0,1,0,0,0,0,0,1,0,0,1,1,0
5,43,0,1,1,0,0,0,1,0,0,1,1,0,1
70,11,1,0,0,0,0,0,0,1,0,0,0,0,0
10,24,0,0,1,0,0,0,1,0,0,1,1,1,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
35,10,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11,0,0,1,0,0,1,1,0,0,1,1,1,0
10,5,0,0,0,0,0,0,0,1,0,0,1,0,0
5,7,1,0,0,0,0,0,0,0,1,0,0,0,0
0,6,0,1,0,0,0,1,0,0,0,0,1,1,0
0,13,0,0,0,1,0,0,1,0,0,1,1,0,1
10,12,0,0,0,1,0,0,1,0,0,1,1,0,1
20,5,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10,0,1,0,0,0,1,0,1,0,0,0,1,0
0,11,1,0,0,0,0,1,0,1,0,0,0,0,0
0,6,1,0,0,0,0,0,0,1,0,0,0,0,0
5,8,0,0,0,0,0,1,0,1,0,0,0,0,0
35,6,1,0,0,0,0,0,0,1,0,0,0,0,0
5,16,0,0,1,0,0,0,1,0,0,1,1,0,1
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8,0,0,1,0,0,0,1,0,0,1,1,0,1
15,9,1,1,0,0,0,0,0,0,1,0,0,0,0
0,6,0,1,0,0,1,0,0,1,0,0,1,1,0
0,8,0,1,0,0,0,0,1,0,0,1,1,0,1
30,8,0,1,0,0,0,1,0,0,0,0,1,0,0
5,31,0,0,0,1,0,1,1,0,0,1,1,0,1
15,3,0,0,0,0,0,0,0,0,1,0,0,1,0
5,6,1,0,0,0,0,0,0,1,0,0,0,1,0
5,6,1,0,0,0,0,1,0,0,1,0,0,1,0
0,6,0,0,0,0,0,0,0,0,1,0,0,1,0
0,7,0,1,0,0,0,1,0,1,0,0,0,1,0
10,5,1,0,0,0,0,0,0,1,0,0,0,0,0
10,13,1,0,0,0,0,1,0,1,0,0,0,0,0
20,6,1,0,0,0,0,1,0,1,0,0,0,0,0
15,5,1,0,1,0,0,0,0,1,0,0,0,0,0
15,7,0,1,0,0,0,1,0,1,0,0,0,1,0
5,11,0,1,0,1,0,0,1,0,0,1,1,1,0
10,15,0,0,0,1,0,0,1,0,0,1,1,0,1
0,9,0,1,0,1,0,0,1,0,0,1,1,1,0
0,19,0,0,1,0,0,1,1,0,0,1,1,1,0
0,5,1,0,0,0,0,0,0,1,0,0,0,0,1
0,6,0,0,0,0,0,0,0,0,1,0,0,1,0
40,8,1,0,1,0,0,0,0,1,0,0,0,0,0
5,6,0,0,0,0,0,1,0,0,1,0,0,1,0
15,5,1,0,0,0,0,0,0,1,0,0,0,1,0
0,16,0,1,0,0,0,0,0,1,0,0,1,1,0
0,6,1,0,0,0,0,1,0,0,0,0,0,0,0
0,17,0,0,1,0,0,0,0,0,0,1,1,1,0
0,3,0,0,0,0,0,0,0,1,0,0,0,1,0
10,9,0,0,0,0,0,1,0,0,1,0,0,0,0
0,27,0,0,0,1,0,1,1,0,0,1,1,1,0
0,6,1,0,0,0,0,0,0,1,0,0,0,0,0
0,14,0,0,1,0,0,0,1,0,0,1,1,1,0
10,5,1,0,0,0,0,0,0,1,0,0,0,1,0
20,12,0,0,0,0,0,0,0,1,0,0,0,0,0
10,50,0,1,0,0,0,1,0,0,0,0,1,1,0
5,10,1,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1,0,0,0,0,0,0,1,0,0,0,0,0
25,14,1,0,0,0,1,0,0,1,0,0,0,0,0
10,9,0,0,0,1,0,0,1,0,0,1,1,0,1
15,14,0,1,0,0,0,1,0,1,0,0,1,1,0
10,5,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4,0,0,0,0,0,1,0,0,1,0,0,0,0
0,15,0,1,0,0,0,1,0,1,0,0,1,1,0
15,6,1,0,0,0,0,0,0,1,0,0,0,1,0
5,5,1,0,0,0,0,0,0,1,0,0,0,0,0
15,17,0,1,0,0,0,1,0,0,0,0,1,0,1
